ticket_number,customer_uuid,product_code,category_code,root_cause_code,ticket_status,priority,subject,created_date,channel,app_version,resolved_date,resolution_time_hours,customer_satisfaction_score
TKT-011404,569d2ec1-c879-47c0-947a-339f83bf4df5,DL001,LOGIN,RC008,Closed,Medium,Issue with dProtect Plus,2025-09-18,Phone,v1.1,2025-09-20,38.10147417832255,4.0
TKT-011405,819242da-4fe1-42ba-9187-92b55685c94c,DS002,APP_CRASH,RC007,Closed,Low,Issue with dInvest Auto,2025-10-10,Web,v1.1,2025-10-12,22.84229336676724,3.0
TKT-011406,ee9c33d1-b4d9-4a28-b95f-45e0e029d295,DL002,LOAN,RC006,Closed,Medium,Issue with dInvest Auto,2025-09-22,App,v1.1,2025-09-23,45.57030714635877,4.0
TKT-011407,ba99c11b-c7c5-42dd-9c10-a8efc1c2517e,DI001,SAVING,RC004,In Progress,Medium,Issue with dSave Plus,2025-09-13,Phone,v1.1,,,
TKT-011408,5452b711-0443-4766-a9e8-d3a4eb2592b9,DIN002,LOGIN,RC005,In Progress,High,Issue with dSave Plus,2025-09-30,Email,v1.1,,,
TKT-011409,19adeec2-ac14-45af-b4bc-fbd056cc310a,DI001,APP_CRASH,RC002,In Progress,Low,Issue with dLoan Quick,2025-09-20,Web,v1.1,,,
TKT-011410,322c0e05-dbd7-4411-8293-92e9a88a1709,DL001,LOAN,RC004,Open,Medium,Issue with dLoan Quick,2025-10-04,Phone,v1.1,,,
TKT-011411,78ca903b-1c6c-4382-88c3-a59dec7172e7,DS001,SAVING,RC002,Open,Medium,Issue with dSave Premium,2025-09-12,Phone,v1.1,,,
TKT-011412,0c4635bc-1e48-433e-925f-502928291ef6,DI001,PAYMENT,RC001,In Progress,Critical,Issue with dLoan Quick,2025-09-17,Email,v1.1,,,
TKT-011413,82684269-306c-4e33-975a-b7c33c2395b0,DI001,ACCOUNT,RC008,Resolved,Medium,Issue with dLoan Quick,2025-09-20,Web,v1.1,2025-09-20,66.39547400351941,3.0
TKT-011414,72d3fa9e-8875-4608-8ef0-7d7f16f8d810,DS001,LOGIN,RC003,Open,Medium,Issue with dProtect Plus,2025-09-23,App,v1.1,,,
TKT-011415,cb4fac52-9fc3-42c1-a246-d74c5aea5bc1,DL002,PAYMENT,RC007,Closed,Medium,Issue with dLoan Quick,2025-10-02,Phone,v1.1,2025-10-02,14.94210069563815,4.0
TKT-011416,f3dab18d-8ecd-41a7-894e-797f315594c4,DS002,APP_CRASH,RC001,Resolved,High,Issue with dLoan Quick,2025-09-19,App,v1.1,2025-09-20,12.378255834013911,1.0
TKT-011417,b6c18082-a54c-4e9e-922e-dfed7b7a626e,DIN001,PAYMENT,RC007,Closed,Medium,Issue with dProtect Plus,2025-10-01,Web,v1.2,2025-10-01,8.390514663839532,3.0
TKT-011418,598f35b1-3c29-4921-8ddd-793ca2ce5775,DL002,SAVING,RC008,Open,Medium,Issue with dProtect Basic,2025-09-23,App,v1.1,,,
TKT-011419,7671b52a-293d-4fae-876d-9b132958d9ab,DI002,PAYMENT,RC001,Open,Low,Issue with dSave Premium,2025-10-01,Web,v1.1,,,
TKT-011420,5ae93e73-6e90-4e41-959a-d8b0b6866155,DI002,LOAN,RC001,Closed,Medium,Issue with dProtect Plus,2025-10-04,App,v1.1,2025-10-05,35.94535208467755,4.0
TKT-011421,2b9a0c8e-6b25-4a06-ae55-725392a9d646,DS001,LOGIN,RC006,Resolved,High,Issue with dProtect Plus,2025-10-05,Email,v1.1,2025-10-05,56.820627612275736,2.0
TKT-011422,6d0473e7-8adf-4e46-9403-fd025a2a83bd,DI002,APP_CRASH,RC007,Closed,Medium,Issue with dInvest Auto,2025-09-20,App,v1.1,2025-09-22,67.0296923875829,2.0
TKT-011423,0de15f8b-7dbf-4eb3-b14c-f337f00e5bdc,DI001,SAVING,RC008,Open,Medium,Issue with dInvest Pro,2025-09-14,Web,v1.1,,,
TKT-011424,61269820-6e1c-4c04-b27e-c8a21606104b,DI001,APP_CRASH,RC007,Closed,Critical,Issue with dSave Plus,2025-09-17,Email,v1.1,2025-09-17,48.33619946278659,5.0
TKT-011425,29f38a05-15e0-47e1-9acc-73fc63e688ce,DL001,LOAN,RC001,Closed,Low,Issue with dSave Premium,2025-09-14,Web,v1.1,2025-09-14,65.8405256339041,4.0
TKT-011426,ce02c948-146b-4244-8597-c3bd5b245796,DS001,LOAN,RC003,Open,Low,Issue with dProtect Basic,2025-10-01,App,v1.1,,,
TKT-011427,f8a5a340-8890-48eb-8c1f-7732c16250b5,DS001,TRANSFER,RC003,In Progress,Low,Issue with dProtect Basic,2025-10-07,Email,v1.1,,,
TKT-011428,109ad881-94d8-4a00-9c4d-62e81b2dc207,DS001,SAVING,RC002,Closed,Critical,Issue with dProtect Basic,2025-10-11,Web,v1.1,2025-10-11,66.54479698112048,4.0
TKT-011429,c12d2d3a-35c7-4a74-8f53-460ab21aa55f,DS002,APP_CRASH,RC003,Closed,Critical,Issue with dInvest Pro,2025-09-20,Email,v1.1,2025-09-20,18.517964412890013,3.0
TKT-011430,fddc001f-f3b7-4f2e-b078-9230ceb2129b,DI001,PAYMENT,RC007,Open,Medium,Issue with dProtect Basic,2025-09-28,Web,v1.1,,,
TKT-011431,6973eaf1-4c79-476a-afa9-810932402378,DL002,APP_CRASH,RC003,Closed,Medium,Issue with dProtect Basic,2025-09-12,Phone,v1.1,2025-09-14,60.30591291798674,2.0
TKT-011432,7a134ada-2e51-46bd-9857-0bc325ac7254,DS002,APP_CRASH,RC001,Closed,Low,Issue with dProtect Basic,2025-09-23,App,v1.1,2025-09-24,70.09775624753217,2.0
TKT-011433,44b3a8ca-1215-4f2b-8da6-e6ccdfc67f74,DIN002,TRANSFER,RC002,Resolved,Medium,Issue with dInvest Auto,2025-10-07,Email,v1.1,2025-10-09,21.75975295253206,5.0
TKT-011434,216ef958-9bde-4d81-9df1-62b1e398a0cb,DL002,SAVING,RC002,Closed,High,Issue with dInvest Auto,2025-10-10,Email,v1.1,2025-10-13,45.151257812124015,4.0
TKT-011435,ecc82c83-59f9-44e4-bed4-db9ba6afbf13,DIN001,LOGIN,RC002,Closed,Medium,Issue with dProtect Basic,2025-09-12,Web,v1.1,2025-09-14,65.86108499687008,1.0
TKT-011436,8e98bc46-ea6a-4f01-a124-aecd81784f1d,DS001,LOGIN,RC003,Closed,Medium,Issue with dLoan Quick,2025-09-26,Phone,v1.1,2025-09-27,36.2332527807529,5.0
TKT-011437,d250eb6e-033d-4737-8551-be9b8dcfdc72,DI002,PAYMENT,RC004,Resolved,High,Issue with dLoan Flexi,2025-09-21,Web,v1.1,2025-09-23,37.29799472668218,4.0
TKT-011438,07d272b9-98b8-4f24-9c5f-62259b4dfd7a,DL002,ACCOUNT,RC001,Closed,High,Issue with dInvest Pro,2025-10-05,Phone,v1.1,2025-10-07,49.73391351484157,5.0
TKT-011439,014d9829-4e4a-416f-bd05-955b0d9e1328,DL001,TRANSFER,RC004,Closed,Low,Issue with dProtect Basic,2025-10-05,Phone,v1.1,2025-10-07,65.25984869168052,1.0
TKT-011440,22a2c068-2b60-4bf5-b0e3-bd71c887d0e5,DI001,APP_CRASH,RC008,Closed,Medium,Issue with dInvest Auto,2025-10-01,Phone,v1.1,2025-10-03,37.02499038564741,5.0
TKT-011441,acca2c41-e539-4c06-baf7-97ad3623f081,DS002,LOGIN,RC006,In Progress,High,Issue with dProtect Plus,2025-09-29,Email,v1.1,,,
TKT-011442,49b66d1c-bbe1-4a3b-b0eb-6a374a24e243,DL002,SAVING,RC003,Closed,High,Issue with dSave Premium,2025-09-13,Email,v1.1,2025-09-14,52.39869645817443,4.0
TKT-011443,fadd186e-6cda-4b21-b7f8-5885ee071221,DL001,SAVING,RC005,Closed,Medium,Issue with dProtect Basic,2025-09-19,Email,v1.1,2025-09-20,30.765991995003713,4.0
TKT-011444,63046fb9-e254-41a3-b8e2-801747cf0362,DL002,LOAN,RC005,Closed,Low,Issue with dLoan Flexi,2025-10-10,Web,v1.1,2025-10-11,33.35019392421907,3.0
TKT-011445,21531468-9570-4354-99ec-2ebe55243ff1,DIN001,LOAN,RC006,Resolved,Medium,Issue with dInvest Pro,2025-10-09,Phone,v1.1,2025-10-09,15.356902809406204,3.0
TKT-011446,67594925-7501-4808-a72e-a491bd0f43b9,DI001,SAVING,RC007,Resolved,Low,Issue with dInvest Auto,2025-09-23,Web,v1.1,2025-09-24,21.83256237425686,3.0
TKT-011447,b81b44b6-ee0b-44f5-9fed-77add9975589,DI001,TRANSFER,RC004,In Progress,Medium,Issue with dSave Premium,2025-09-25,Email,v1.1,,,
TKT-011448,e4ae628b-5b64-45ed-af95-07d525b3a3b6,DI001,LOAN,RC006,Closed,Medium,Issue with dLoan Flexi,2025-09-20,Email,v1.1,2025-09-21,52.39912435628209,1.0
TKT-011449,751e7feb-cddb-461f-a8b3-67652f4eccb1,DI001,ACCOUNT,RC004,Closed,High,Issue with dProtect Basic,2025-10-11,Email,v1.1,2025-10-13,20.722375688861064,3.0
TKT-011450,230a1465-9a18-4602-88ba-5e31ab38b72e,DS001,TRANSFER,RC005,Closed,High,Issue with dProtect Plus,2025-09-21,Web,v1.1,2025-09-23,71.42704596063994,1.0
TKT-011451,325a08ff-e538-4f54-a3fc-8e0deb250927,DS001,LOAN,RC005,Closed,Low,Issue with dProtect Basic,2025-09-27,Email,v1.1,2025-09-28,53.486456933617895,4.0
TKT-011452,98e0493c-702c-4240-a970-b27d57f0f102,DS002,APP_CRASH,RC002,Closed,Medium,Issue with dLoan Flexi,2025-10-09,Web,v1.1,2025-10-10,71.26299454778697,2.0
TKT-011453,3a190ab8-886a-4294-979a-78e9ac6187dd,DI002,ACCOUNT,RC005,Resolved,Low,Issue with dSave Plus,2025-09-20,App,v1.1,2025-09-21,11.164760117798465,5.0
TKT-011454,963dada8-2726-4be3-882e-d4304e5afd46,DS001,ACCOUNT,RC006,Resolved,Medium,Issue with dProtect Plus,2025-09-30,Phone,v1.1,2025-10-02,56.58372649369796,2.0
TKT-011455,a4195a9e-7f9e-4efd-a028-4fccc5d7fb9c,DI001,PAYMENT,RC004,Closed,Medium,Issue with dLoan Quick,2025-09-14,App,v1.1,2025-09-16,62.23058287457227,3.0
TKT-011456,899025e7-c482-4c00-a64c-fd610e5650c3,DS001,ACCOUNT,RC004,Resolved,High,Issue with dProtect Plus,2025-10-07,Phone,v1.1,2025-10-07,22.564758527947802,4.0
TKT-011457,dc5b318b-15cc-42b9-b01e-a05c476b45df,DS002,TRANSFER,RC005,Open,Low,Issue with dSave Plus,2025-10-07,App,v1.1,,,
TKT-011458,c872dee0-d218-4876-817b-3a092817dd6b,DI002,LOAN,RC005,Open,High,Issue with dSave Plus,2025-09-21,App,v1.1,,,
TKT-011459,c3902e9c-e40e-4ef4-8d91-795882388c9f,DL002,APP_CRASH,RC006,Closed,Medium,Issue with dInvest Auto,2025-10-11,Phone,v1.1,2025-10-12,10.692229843904878,5.0
TKT-011460,1b9d5394-616f-4cc5-a775-4a4ba57cd9dc,DIN001,SAVING,RC002,Closed,Medium,Issue with dInvest Auto,2025-09-23,Email,v1.1,2025-09-24,9.606431802154747,2.0
TKT-011461,a1b32421-73b3-4d4d-8870-43d0de8dace1,DL002,LOGIN,RC003,Open,Low,Issue with dProtect Plus,2025-09-16,Email,v1.1,,,
TKT-011462,aa85bf1c-54e3-4748-939d-da7ad979c77d,DL002,ACCOUNT,RC006,Resolved,Low,Issue with dProtect Plus,2025-09-12,Email,v1.1,2025-09-14,15.944544204835045,1.0
TKT-011463,7f742693-99a0-46dd-9825-06f989fa8a77,DIN002,PAYMENT,RC002,Closed,Medium,Issue with dSave Plus,2025-09-21,App,v1.1,2025-09-23,48.161810299029646,3.0
TKT-011464,91005714-8bed-44a7-893e-0cfae3db5f2f,DIN001,SAVING,RC004,Resolved,Low,Issue with dSave Premium,2025-09-16,App,v1.1,2025-09-16,8.68614019643416,3.0
TKT-011465,f2f32a8e-4475-458d-aa0f-bf52f2a2ad8c,DS002,ACCOUNT,RC008,Open,High,Issue with dSave Plus,2025-09-15,Web,v1.1,,,
TKT-011466,65b1e8e1-2a2e-4014-823f-e553f8e3c9d6,DI001,ACCOUNT,RC007,Closed,Medium,Issue with dProtect Basic,2025-10-01,Phone,v1.1,2025-10-01,52.543600048126095,4.0
TKT-011467,2064774f-ac52-40b5-829c-fbdab37b574e,DL002,PAYMENT,RC007,Closed,Medium,Issue with dProtect Plus,2025-10-07,Email,v1.1,2025-10-07,71.9609769081636,1.0
TKT-011468,aba95125-02ee-4ad5-87a9-605472227e55,DI001,PAYMENT,RC005,Closed,Low,Issue with dLoan Flexi,2025-09-18,Phone,v1.1,2025-09-19,66.21289663985978,1.0
TKT-011469,cbc84759-f5b7-4cc7-a6b3-c944cb323e35,DIN002,APP_CRASH,RC005,Closed,Low,Issue with dLoan Flexi,2025-09-27,Phone,v1.1,2025-09-28,66.2491581202252,5.0
TKT-011470,e6c88e40-69d7-4528-921a-e0a678ef930e,DI002,APP_CRASH,RC003,Resolved,Low,Issue with dInvest Auto,2025-10-03,App,v1.1,2025-10-05,8.861813432391381,3.0
TKT-011471,e6c88e40-69d7-4528-921a-e0a678ef930e,DS001,TRANSFER,RC002,Closed,Low,Issue with dProtect Basic,2025-09-18,Phone,v1.1,2025-09-20,48.80123877641375,3.0
TKT-011472,016c639b-a5bf-42d8-99bb-67012b6e6210,DI002,LOGIN,RC007,Open,High,Issue with dLoan Quick,2025-09-23,App,v1.1,,,
TKT-011473,505a14fc-505f-4203-bf14-0af56bb4420a,DL001,TRANSFER,RC002,Closed,Low,Issue with dSave Plus,2025-10-10,App,v1.1,2025-10-11,47.03128380609245,1.0
TKT-011474,2067d6ec-6cca-4051-bb20-30d6d1eafa83,DL001,LOAN,RC006,Resolved,Low,Issue with dProtect Basic,2025-09-27,Email,v1.1,2025-09-29,27.014958901513555,2.0
TKT-011475,f6ef372c-0d8e-48ae-9eef-2eb21014f9ae,DS002,SAVING,RC005,Closed,Medium,Issue with dSave Premium,2025-09-15,Email,v1.1,2025-09-17,70.29381907218821,4.0
TKT-011476,b412b428-c008-4638-8020-77fb285534b4,DL002,ACCOUNT,RC008,Open,Low,Issue with dSave Premium,2025-09-22,Web,v1.1,,,
TKT-011477,50c59b79-c9e3-4910-bfce-b4b1a4df0f7a,DIN001,LOAN,RC007,Closed,Low,Issue with dProtect Basic,2025-09-14,Email,v1.1,2025-09-16,71.5372528404303,3.0
TKT-011478,b5a756d8-1f7a-42ea-8f62-5123d3afa674,DIN002,ACCOUNT,RC004,Open,Low,Issue with dInvest Auto,2025-10-05,App,v1.1,,,
TKT-011479,a6c7c558-fb1e-42bc-8f57-f0b4f5bd6f33,DS002,APP_CRASH,RC001,Open,Medium,Issue with dInvest Auto,2025-10-01,Web,v1.2,,,
TKT-011480,f82e5e1b-a390-4655-b307-33d5a261078d,DIN002,SAVING,RC003,In Progress,Critical,Issue with dProtect Basic,2025-10-09,Email,v1.1,,,
TKT-011481,c410462c-c55b-4a63-bce1-0a11ccd338ad,DL002,PAYMENT,RC005,Resolved,Medium,Issue with dProtect Plus,2025-10-02,Web,v1.1,2025-10-03,53.75975433329311,2.0
TKT-011482,101b94dc-8054-42a7-b55a-2b0db029c930,DIN002,PAYMENT,RC006,Closed,Low,Issue with dInvest Auto,2025-09-12,App,v1.1,2025-09-14,13.819004463517816,3.0
TKT-011483,5199a6c4-037b-4535-b15a-d24486cfd1db,DI002,ACCOUNT,RC008,Resolved,Low,Issue with dSave Plus,2025-10-08,App,v1.1,2025-10-08,3.1041627162879424,3.0
TKT-011484,3a190ab8-886a-4294-979a-78e9ac6187dd,DL002,ACCOUNT,RC008,In Progress,Medium,Issue with dInvest Pro,2025-09-25,App,v1.1,,,
TKT-011485,893cbf3f-f8fa-4d6f-be39-a68d4dbfc19a,DIN001,LOGIN,RC002,Resolved,Medium,Issue with dSave Plus,2025-09-14,App,v1.1,2025-09-16,51.50056690411738,3.0
TKT-011486,a8beb929-77c3-4949-b078-b1a1ca9907c2,DS002,ACCOUNT,RC002,Closed,Critical,Issue with dProtect Basic,2025-09-14,Web,v1.1,2025-09-14,28.23456406122154,5.0
TKT-011487,dcee15d6-1ec0-474b-9e6b-8a69ab4beed2,DIN002,LOGIN,RC001,Resolved,Critical,Issue with dSave Plus,2025-10-04,Web,v1.1,2025-10-05,70.82842110951249,3.0
TKT-011488,25c6316c-5c66-444b-a901-61816266c153,DI002,LOGIN,RC003,Closed,Medium,Issue with dProtect Basic,2025-09-14,Phone,v1.1,2025-09-15,22.95921488043256,3.0
TKT-011489,b1f55668-0a3d-49bd-931b-0c70e5c791c6,DI001,APP_CRASH,RC006,Closed,Low,Issue with dInvest Pro,2025-09-30,Phone,v1.1,2025-10-01,10.749668346776405,3.0
TKT-011490,93bee780-8ddb-4e68-922c-432b9addd3c0,DIN001,APP_CRASH,RC002,In Progress,Medium,Issue with dLoan Quick,2025-09-14,Email,v1.1,,,
TKT-011491,ac95cfc3-ea2e-477a-be4f-724e96a84cd0,DIN001,ACCOUNT,RC005,Closed,High,Issue with dInvest Auto,2025-10-10,App,v1.1,2025-10-10,47.586967877206305,5.0
TKT-011492,9d3616a1-08de-4921-a60c-b547e2280fe3,DL001,SAVING,RC002,Open,High,Issue with dInvest Auto,2025-09-23,Web,v1.1,,,
TKT-011493,7df8ffce-f1ff-4f1b-aba3-85f6a818308e,DI002,SAVING,RC006,Resolved,Critical,Issue with dInvest Auto,2025-09-18,Phone,v1.1,2025-09-20,50.25623179069561,2.0
TKT-011494,9d5e0f5b-0a32-486a-bdac-42975c3d1397,DL001,APP_CRASH,RC002,Resolved,High,Issue with dProtect Plus,2025-09-23,Email,v1.2,2025-09-24,2.853913549380896,3.0
TKT-011495,58664c20-7ce0-4e4c-ad6f-c8b6d7d0ece9,DI001,APP_CRASH,RC005,Closed,Medium,Issue with dInvest Auto,2025-09-16,Email,v1.1,2025-09-17,16.568643451863615,5.0
TKT-011496,9a384dbb-0794-4b8c-a419-3af82e40db4b,DI002,PAYMENT,RC008,Closed,Medium,Issue with dProtect Plus,2025-09-19,Phone,v1.1,2025-09-20,0.5990625708344556,5.0
TKT-011497,85d206ee-edc8-4e12-855a-9e57dae53a6e,DS001,LOGIN,RC001,Open,Medium,Issue with dLoan Flexi,2025-10-07,Email,v1.1,,,
TKT-011498,d50bb97c-0839-4cc3-ae7c-f025d8be9025,DI002,TRANSFER,RC005,Closed,Low,Issue with dProtect Basic,2025-09-13,App,v1.1,2025-09-13,55.682595898570796,1.0
TKT-011499,a1d65d30-065c-4dcd-a946-3e8d12487cb8,DS002,APP_CRASH,RC002,Closed,Medium,Issue with dSave Premium,2025-09-24,Web,v1.1,2025-09-24,25.58815666786683,4.0
TKT-011500,483a6326-824d-4990-8236-54470c04b349,DS002,TRANSFER,RC005,Resolved,Critical,Issue with dInvest Auto,2025-10-11,Phone,v1.1,2025-10-13,15.894741312392052,3.0
TKT-011501,02c42ed6-8460-44d3-9fee-436101db2b1c,DIN001,LOGIN,RC007,Resolved,High,Issue with dSave Plus,2025-10-10,Email,v1.1,2025-10-11,60.74158692558953,1.0
TKT-011502,dae7fffa-8281-40a0-aa21-ca824b294f07,DS002,ACCOUNT,RC005,Closed,Low,Issue with dSave Premium,2025-10-04,Phone,v1.1,2025-10-06,17.708791326800732,2.0
TKT-011503,65325958-3a89-486c-9cec-001a76b7f0b0,DIN002,SAVING,RC007,Resolved,Medium,Issue with dSave Premium,2025-09-30,Web,v1.1,2025-09-30,53.46202715356022,1.0
TKT-011504,80c0e667-9e18-43a2-b708-eb7fcc274beb,DL001,TRANSFER,RC005,Closed,Low,Issue with dSave Plus,2025-09-17,Phone,v1.1,2025-09-17,33.281247740981726,1.0
TKT-011505,2f615360-1820-47f7-80cb-9caabbdfb574,DI001,PAYMENT,RC005,Closed,Low,Issue with dInvest Pro,2025-10-01,App,v1.1,2025-10-02,27.959572664866183,1.0
TKT-011506,c843f059-cf8e-4eb9-894d-e90ff29fef2b,DI002,ACCOUNT,RC004,In Progress,Low,Issue with dLoan Quick,2025-09-18,Phone,v1.1,,,
TKT-011507,b71f724a-edcf-4caf-a9cc-aa8a62e770b4,DIN002,LOGIN,RC007,Closed,Medium,Issue with dInvest Auto,2025-10-10,Phone,v1.1,2025-10-10,31.473004353969916,1.0
TKT-011508,c465b4e3-b2db-4f4a-976a-66a29103553c,DIN001,ACCOUNT,RC002,Resolved,Medium,Issue with dSave Plus,2025-09-25,Phone,v1.1,2025-09-27,53.561918275694026,4.0
TKT-011509,826dc802-816f-446b-9586-da47d8ffe79f,DIN002,LOAN,RC004,Resolved,Medium,Issue with dInvest Auto,2025-09-25,App,v1.1,2025-09-25,41.35114752243772,2.0
TKT-011510,ef371dfc-3e71-46a3-bf61-e3904209dd11,DI002,LOGIN,RC004,Resolved,Medium,Issue with dLoan Flexi,2025-10-03,Phone,v1.2,2025-10-03,40.479891290100184,1.0
TKT-011511,32cad104-f4ee-4435-a88b-50b07a3ab64f,DS002,SAVING,RC006,Open,Critical,Issue with dInvest Auto,2025-09-17,Email,v1.1,,,
TKT-011512,471886d9-893a-4348-835f-2c0648ae3a47,DI002,SAVING,RC006,Closed,Low,Issue with dSave Plus,2025-09-19,Phone,v1.2,2025-09-19,23.67638942344467,4.0
TKT-011513,687a4850-9d9b-4231-bd45-d8efd56ce8ea,DI001,TRANSFER,RC001,Open,Critical,Issue with dProtect Plus,2025-10-01,Phone,v1.1,,,
TKT-011514,ca6e686d-1744-4032-839d-f260a2952a86,DI002,TRANSFER,RC004,Open,High,Issue with dInvest Pro,2025-09-21,App,v1.1,,,
TKT-011515,dfb319ac-fbf4-41dc-97a3-b3409c517847,DS002,ACCOUNT,RC008,Open,High,Issue with dLoan Quick,2025-09-22,Email,v1.1,,,
TKT-011516,690b6a94-f192-45c4-8611-2776fb1df6bf,DL002,PAYMENT,RC007,Closed,Critical,Issue with dLoan Flexi,2025-09-23,Email,v1.1,2025-09-25,14.632485252131005,5.0
TKT-011517,c1840a08-c0b0-4405-996e-5344850d3ae1,DS001,APP_CRASH,RC007,Closed,Medium,Issue with dSave Plus,2025-09-27,Web,v1.1,2025-09-27,69.6523873291754,3.0
TKT-011518,a1392222-2aca-48a7-92f1-35248832295d,DIN002,LOGIN,RC002,In Progress,Medium,Issue with dInvest Pro,2025-10-04,Phone,v1.1,,,
TKT-011519,8a89d718-ae43-417c-b90d-7320db20d282,DS001,TRANSFER,RC007,Closed,Medium,Issue with dSave Plus,2025-09-21,Web,v1.1,2025-09-22,60.81254229323141,2.0
TKT-011520,716ff4f5-0fbf-4e31-9e92-9f50995c712f,DS001,LOGIN,RC007,In Progress,Medium,Issue with dInvest Pro,2025-10-08,Email,v1.1,,,
TKT-011521,708bde78-7898-49f6-b30f-952011950621,DS002,APP_CRASH,RC003,Closed,Low,Issue with dLoan Flexi,2025-09-28,App,v1.1,2025-09-28,60.440311893757496,2.0
TKT-011522,cb7d7a1b-44a6-4b72-aa0b-56e48c5f5a3e,DIN002,PAYMENT,RC006,Closed,High,Issue with dSave Premium,2025-09-22,Phone,v1.1,2025-09-22,65.13783067421227,3.0
TKT-011523,fd7ee75c-f997-4697-afcd-df50a86de251,DIN001,TRANSFER,RC007,Resolved,High,Issue with dInvest Auto,2025-10-06,Email,v1.1,2025-10-06,11.059591024145194,1.0
TKT-011524,8a28b7a1-711c-4e0c-a360-476b9ed3358e,DIN002,SAVING,RC004,In Progress,Critical,Issue with dSave Plus,2025-10-09,Web,v1.1,,,
TKT-011525,61362802-714e-4f3a-a2fc-aa36d8412424,DS002,LOAN,RC004,In Progress,Medium,Issue with dInvest Auto,2025-10-09,Web,v1.1,,,
TKT-011526,528fb839-d1fa-432f-9760-67b1c7f9493b,DIN001,PAYMENT,RC002,Closed,Low,Issue with dLoan Flexi,2025-10-11,Web,v1.1,2025-10-13,53.4131344151211,2.0
TKT-011527,69427775-993a-496e-a4fb-2390f6c3141c,DS002,TRANSFER,RC005,Open,High,Issue with dInvest Auto,2025-09-21,Phone,v1.1,,,
TKT-011528,c46c3853-f2de-4b1e-ae9d-711f6da0515b,DI002,LOAN,RC003,Resolved,Low,Issue with dInvest Pro,2025-09-25,Web,v1.1,2025-09-26,18.459274012892163,5.0
TKT-011529,07ab7770-5672-4b4c-98e3-cb62fe24fcd4,DS002,ACCOUNT,RC005,Closed,Low,Issue with dInvest Auto,2025-10-11,App,v1.1,2025-10-13,46.04201150009889,2.0
TKT-011530,324a1214-8db4-4450-be68-ef71500e0609,DS001,LOGIN,RC008,Closed,Low,Issue with dSave Premium,2025-10-08,Web,v1.1,2025-10-08,66.9916448383435,1.0
TKT-011531,707dca66-ff2d-4c1c-ae34-6e8ecd60b7ae,DI001,PAYMENT,RC008,Closed,Medium,Issue with dInvest Pro,2025-09-14,App,v1.1,2025-09-16,2.1305791263582767,4.0
TKT-011532,78058d93-a87c-42d5-9d40-939f7b783f8c,DI002,LOGIN,RC007,Resolved,High,Issue with dInvest Pro,2025-10-08,Email,v1.1,2025-10-08,2.5209481446703097,3.0
TKT-011533,e5cb1475-83b0-480e-8064-b287980e5bf7,DS001,ACCOUNT,RC005,Resolved,Medium,Issue with dProtect Basic,2025-10-02,Email,v1.1,2025-10-04,34.717998114109044,1.0
TKT-011534,c9063533-3bbd-484f-b20f-44ced0e4cfff,DS001,TRANSFER,RC002,In Progress,Low,Issue with dLoan Flexi,2025-09-26,Phone,v1.1,,,
TKT-011535,cc650374-91e2-4c1e-bb89-5644549dd3b5,DL002,LOAN,RC006,Closed,Medium,Issue with dSave Plus,2025-09-27,Email,v1.1,2025-09-27,13.862104559409214,5.0
TKT-011536,7b81ff54-c59f-49e2-a203-41ea558865e6,DIN001,ACCOUNT,RC007,Resolved,Low,Issue with dInvest Pro,2025-09-14,Phone,v1.1,2025-09-16,1.5937713572645726,2.0
TKT-011537,9ab70cfa-6f95-4662-8d59-5cfeb6199e5c,DS002,ACCOUNT,RC001,Closed,Low,Issue with dInvest Pro,2025-09-12,Phone,v1.1,2025-09-14,65.44816914937911,3.0
TKT-011538,83cafa0b-2b55-455a-9bc0-2d4a291352c5,DL001,LOAN,RC005,Resolved,High,Issue with dProtect Plus,2025-09-23,App,v1.1,2025-09-25,52.15732550142057,5.0
TKT-011539,96c95373-8a94-4bd4-80a2-6c804c625f3f,DIN001,APP_CRASH,RC003,Open,Low,Issue with dProtect Plus,2025-09-29,Email,v1.1,,,
TKT-011540,58918918-f959-4925-8321-e127eecef956,DS002,SAVING,RC002,Closed,Low,Issue with dProtect Basic,2025-09-26,App,v1.1,2025-09-28,18.32774991235461,1.0
TKT-011541,bdd4b02d-4494-42cb-9352-7b167c44ea59,DL001,SAVING,RC006,Closed,Medium,Issue with dLoan Quick,2025-09-19,App,v1.1,2025-09-21,48.899487803879104,5.0
TKT-011542,f1a82f5d-a729-40cc-9239-fb8f1787b1f1,DIN002,LOAN,RC006,Closed,Medium,Issue with dProtect Plus,2025-10-07,App,v1.1,2025-10-07,31.738249812303554,4.0
TKT-011543,5bd174ba-1e77-4934-988c-6b944bb42f61,DL001,APP_CRASH,RC005,Closed,Medium,Issue with dInvest Pro,2025-09-12,Email,v1.1,2025-09-15,69.21687201549017,1.0
TKT-011544,e3d3c593-da39-45ff-a4cb-31d239f9d5c6,DIN002,LOAN,RC001,In Progress,Critical,Issue with dLoan Flexi,2025-09-13,Phone,v1.1,,,
TKT-011545,9b7f9991-647a-4c1f-a06c-9d9ded865065,DS002,LOGIN,RC004,Open,Critical,Issue with dInvest Pro,2025-09-29,Web,v1.1,,,
TKT-011546,aae24e15-45d3-432a-8084-457d5a0d0b50,DL001,TRANSFER,RC007,Resolved,High,Issue with dInvest Pro,2025-10-09,Web,v1.1,2025-10-10,56.428946482475546,1.0
